antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Airline=American Airlines Inc.'}),"frozenset({'Weather_Rain', 'Delay_Class=Severe'})",0.1387825672452135,0.014021664704064506,0.002207674952685466,0.015907437054286128,1.1344899047311399,1.0,0.00026171232800379675,1.0019162550569194,0.13765000707576464,0.014659531377835003,0.0019125900465709709,0.08667742927332571
frozenset({'Airline=American Airlines Inc.'}),"frozenset({'Weather_Rain', 'Tier_Name=Tier_4_MegaHub', 'Delay_Class=Severe'})",0.1387825672452135,0.0089781474516806,0.001411861657755847,0.010173191675156455,1.1331058806850134,1.0,0.00016585130530554176,1.0012073265882728,0.13639986407342425,0.009647234183504471,0.0012058707085044707,0.0837142673786356
frozenset({'Tier_Name=Tier_4_MegaHub'}),"frozenset({'Airline=Frontier Airlines Inc.', 'Delay_Class=Severe'})",0.6079670202043664,0.0031872928411140577,0.0021955559684987205,0.0036113076787630525,1.1330329087366784,1.0,0.0002577870373678976,1.000425551635538,0.2994980225521521,0.0036054263823012377,0.0004253706183757641,0.34622897449844364
frozenset({'Airline=American Airlines Inc.'}),"frozenset({'Tier_Name=Tier_0_Secondary', 'Delay_Class=Severe'})",0.1387825672452135,0.013639916702182023,0.0021268817247738297,0.01532528016300393,1.1235611256007372,1.0,0.00023389906783414225,1.00171159412024,0.12769454329702104,0.014151323746808223,0.001708669571448011,0.08562798881539803
frozenset({'Airline=Delta Air Lines Inc'}),"frozenset({'Weather_Rain', 'Tier_Name=Tier_4_MegaHub', 'Delay_Class=Severe'})",0.14519552971069966,0.0089781474516806,0.0014522582717116652,0.010002086666202963,1.114047939180448,1.0,0.0001486713966441322,1.0010342842148772,0.11976137616774772,0.009509198397058629,0.0010332155763159005,0.08587843365931072
frozenset({'Airline=United Air Lines Inc.'}),frozenset({'Delay_Class=Severe'}),0.10776806688063406,0.06737145292481585,0.008063164145581317,0.07481960453565739,1.1105535250835903,1.0,0.0008026729009342742,1.0080504857726729,0.11157203061337553,0.0482603544573128,0.007986193039232701,0.09725090555069482
frozenset({'Tier_Name=Tier_4_MegaHub'}),"frozenset({'Delay_Class=Severe', 'Airline=Spirit Air Lines'})",0.6079670202043664,0.004221446158383004,0.00281564399272053,0.004631244622075157,1.0970753737740726,1.0,0.0002491439508552451,1.0004117051710515,0.22570958451243725,0.0046205604998425555,0.00041153573965937507,0.3358084452775448
frozenset({'Airline=United Air Lines Inc.'}),"frozenset({'Weather_Rain', 'Delay_Class=Severe'})",0.10776806688063406,0.014021664704064506,0.001656261172188547,0.015368756442695156,1.0960721688231614,1.0,0.0001451734725830974,1.0013681180111287,0.09823826459419305,0.013786841972527195,0.0013662488215081604,0.06674516761921562
frozenset({'Tier_Name=Tier_4_MegaHub'}),"frozenset({'Delay_Class=Severe', 'Airline=JetBlue Airways'})",0.6079670202043664,0.0055989706942764055,0.00365791339369934,0.006016631284489317,1.0745959593322874,1.0,0.00025392386448854116,1.0004201887107556,0.17707102313665413,0.005997483110345742,0.00042001222635953663,0.32966776730169634
frozenset({'Tier_Name=Tier_0_Secondary'}),"frozenset({'Weather_Freezing', 'Delay_Class=Severe'})",0.2277641888056943,0.006196840580822515,0.0015088135312498105,0.006624454613174418,1.0690051691300964,1.0,9.739516320056278e-05,1.0004304656323963,0.08358952973906147,0.006490854585740975,0.0004302804114668127,0.1250527748945924
frozenset({'Tier_Name=Tier_0_Secondary'}),"frozenset({'Airline=Southwest Airlines Co.', 'Delay_Class=Severe'})",0.2277641888056943,0.011379726151353993,0.002751009410391221,0.012078322869000745,1.0613895895520853,1.0,0.00015911531469713297,1.000707137755774,0.07489795649592064,0.01163744488875218,0.0007066380653181957,0.12691243087007012
frozenset({'Tier_Name=Tier_4_MegaHub'}),"frozenset({'Weather_Rain', 'Delay_Class=Severe'})",0.6079670202043664,0.014021664704064506,0.0089781474516806,0.014767490921896751,1.0531909893420892,1.0,0.0004534377432457628,1.000757005286529,0.1288274260577597,0.014645992039433797,0.0007564326630040911,0.3275364392091477
frozenset({'Tier_Name=Tier_4_MegaHub'}),"frozenset({'Weather_Wind', 'Delay_Class=Severe'})",0.6079670202043664,0.002431876160140257,0.0015552696372990015,0.0025581480337143977,1.0519236446509095,1.0,7.676913471249287e-05,1.000126595724177,0.12590945624661606,0.0025544648396161004,0.00012657969972826771,0.3210465158773223
frozenset({'Tier_Name=Tier_4_MegaHub'}),"frozenset({'Weather_Rain', 'Airline=American Airlines Inc.', 'Delay_Class=Severe'})",0.6079670202043664,0.002207674952685466,0.001411861657755847,0.0023222668513848883,1.051906146128999,1.0,6.966809519184849e-05,1.000114858631091,0.1258691179502593,0.0023192310372171883,0.00011484544010096347,0.32092325602404564
frozenset({'Tier_Name=Tier_4_MegaHub'}),frozenset({'Delay_Class=Severe'}),0.6079670202043664,0.06737145292481585,0.0430244136936442,0.07076767696902649,1.05041043196739,1.0,0.0020647922121051626,1.003654870757329,0.1224161703870014,0.06804279147620372,0.0036415613213444244,0.35469128864191096
frozenset({'Tier_Name=Tier_4_MegaHub'}),"frozenset({'Weather_Freezing', 'Delay_Class=Severe'})",0.6079670202043664,0.006196840580822515,0.003934630199296695,0.006471782298280062,1.0443680475351285,1.0,0.00016715549669253519,1.0002767326710595,0.10836627317996228,0.006447790440190788,0.00027665611127482677,0.3207065560774321
"frozenset({'Airline=American Airlines Inc.', 'Tier_Name=Tier_4_MegaHub'})","frozenset({'Weather_Rain', 'Delay_Class=Severe'})",0.0966246609209216,0.014021664704064506,0.001411861657755847,0.014611814875203813,1.0420884526619894,1.0,5.702306017875934e-05,1.0005989012046705,0.0447085047513073,0.012925056859155713,0.0005985427367044296,0.0576516291316382
frozenset({'Weather_Freezing'}),"frozenset({'Tier_Name=Tier_0_Secondary', 'Delay_Class=Severe'})",0.10694195612523759,0.013639916702182023,0.0015088135312498105,0.01410871453934197,1.0343695527909604,1.0,5.013415773316536e-05,1.000475506624385,0.03720646986503042,0.01267132582439951,0.0004752806252991891,0.06236310893559724
"frozenset({'Airline=Skywest Airlines Inc.', 'Weather_Freezing'})",frozenset({'Delay_Class=Severe'}),0.016188943042794154,0.06737145292481585,0.0011149465451805829,0.06887086712414223,1.0222559279076209,1.0,2.4273931070451426e-05,1.0016103182108538,0.022129641019030633,0.013523445538732911,0.0016077292551559689,0.042710055058098696
frozenset({'Tier_Name=Tier_4_MegaHub'}),"frozenset({'Airline=Republic Airways', 'Delay_Class=Severe'})",0.6079670202043664,0.0017148362624244836,0.0010503119628512737,0.0017275804903006322,1.0074317461995645,1.0,7.748070246667554e-06,1.000012766282657,0.018817097443084182,0.0017256942600753994,1.2766119681108202e-05,0.3071064286432657
frozenset({'Tier_Name=Tier_2_Underperforming'}),frozenset({'Delay_Class=Severe'}),0.024732826894449708,0.06737145292481585,0.0016724198177708745,0.06761943650469579,1.0036808406099937,1.0,6.1333349538367655e-06,1.0002659681996697,0.003760345688679464,0.018493701420530688,0.0002658974793958903,0.046221650496389266
