antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Weather_Snow'}),"frozenset({'Delay_Class=Severe', 'Tier_Name=Tier_4_MegaHub', 'Weather_Freezing'})",0.0237414047151277,0.003911154104173655,0.001224154247927548,0.05156199738878692,13.183320323217202,1.0,0.0011312979554371286,1.050241389688543,0.9466206796201592,0.04631964236136686,0.04783794485898371,0.18227627033572733
"frozenset({'Delay_Class=Severe', 'Tier_Name=Tier_4_MegaHub', 'Weather_Freezing'})",frozenset({'Weather_Snow'}),0.003911154104173655,0.0237414047151277,0.001224154247927548,0.31299054328266773,13.183320323217202,1.0,0.0011312979554371286,1.4210264294608548,0.927775246918323,0.04631964236136686,0.29628332079692177,0.18227627033572733
"frozenset({'Weather_Snow', 'Delay_Class=OnTime'})","frozenset({'Tier_Name=Tier_4_MegaHub', 'Airline=Skywest Airlines Inc.', 'Weather_Freezing'})",0.01815207364991135,0.008087653936460779,0.0019297462743782644,0.10630996279522525,13.144722020802405,1.0,0.001782938584468633,1.1099064605956421,0.9410050307679458,0.07938082097274923,0.0990231740219439,0.17245696251222103
"frozenset({'Tier_Name=Tier_4_MegaHub', 'Airline=Skywest Airlines Inc.', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Delay_Class=OnTime'})",0.008087653936460779,0.01815207364991135,0.0019297462743782644,0.23860396222921681,13.144722020802405,1.0,0.001782938584468633,1.2895364273561825,0.931457141158847,0.07938082097274923,0.22452752881885799,0.17245696251222103
frozenset({'Weather_Snow'}),"frozenset({'Weather_Freezing', 'Tier_Name=Tier_3_Efficient'})",0.0237414047151277,0.006267969236666827,0.00195385500023959,0.08229736292708158,13.129828788190666,1.0,0.0018050446058499128,1.0828475266595248,0.9463041339898236,0.06964244730647909,0.07650894943178287,0.19700897101392542
"frozenset({'Weather_Freezing', 'Tier_Name=Tier_3_Efficient'})",frozenset({'Weather_Snow'}),0.006267969236666827,0.0237414047151277,0.00195385500023959,0.3117205791007693,13.129828788190665,1.0,0.0018050446058499128,1.418404452670399,0.9296646540129425,0.06964244730647909,0.29498247265275984,0.19700897101392542
"frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})","frozenset({'Airline=Delta Air Lines Inc', 'Weather_Freezing'})",0.01623041353203316,0.017124832287124442,0.0035857611768652068,0.22092851607188987,12.90106159100888,1.0,0.003307818067178464,1.2615981819244353,0.9377063610112123,0.12045089862829032,0.20735459647333568,0.2151590403480968
"frozenset({'Airline=Delta Air Lines Inc', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})",0.017124832287124442,0.01623041353203316,0.0035857611768652068,0.20938956462430375,12.901061591008878,1.0,0.003307818067178464,1.2443164704757304,0.9385596760440953,0.12045089862829032,0.19634592667757794,0.2151590403480968
"frozenset({'Tier_Name=Tier_4_MegaHub', 'Airline=Skywest Airlines Inc.', 'Weather_Freezing'})",frozenset({'Weather_Snow'}),0.008087653936460779,0.0237414047151277,0.002476011069049787,0.30614700981299764,12.895067224810203,1.0,0.0022839988037483758,1.4070107199822806,0.9299722603276691,0.08435277672914265,0.2892733610355194,0.20521892550733012
frozenset({'Weather_Snow'}),"frozenset({'Tier_Name=Tier_4_MegaHub', 'Airline=Skywest Airlines Inc.', 'Weather_Freezing'})",0.0237414047151277,0.008087653936460779,0.002476011069049787,0.10429084120166261,12.895067224810203,1.0,0.0022839988037483758,1.1074044920945831,0.9448838360767102,0.08435277672914265,0.09698758932378418,0.20521892550733012
"frozenset({'Delay_Class=OnTime', 'Weather_Freezing', 'Tier_Name=Tier_3_Efficient'})",frozenset({'Weather_Snow'}),0.005374299199769994,0.0237414047151277,0.0016390938712923474,0.3049874616884926,12.846226470085771,1.0,0.001511500458930421,1.404663285149698,0.9271388502833338,0.05965415197475625,0.28808561413105643,0.18701346316336934
frozenset({'Weather_Snow'}),"frozenset({'Delay_Class=OnTime', 'Weather_Freezing', 'Tier_Name=Tier_3_Efficient'})",0.0237414047151277,0.005374299199769994,0.0016390938712923474,0.06903946463824608,12.846226470085771,1.0,0.001511500458930421,1.0683865352184203,0.9445818281713516,0.05965415197475625,0.06400916986888035,0.18701346316336934
"frozenset({'Weather_Rain', 'Delay_Class=OnTime', 'Weather_Freezing'})",frozenset({'Weather_Snow'}),0.003651947865254684,0.0237414047151277,0.0010932783075374957,0.2993685419058553,12.609554720875542,1.0,0.0010065759352699377,1.3933981753267086,0.9240697128740449,0.04156940000227746,0.2823300491508601,0.17270898917528443
frozenset({'Weather_Snow'}),"frozenset({'Weather_Rain', 'Delay_Class=OnTime', 'Weather_Freezing'})",0.0237414047151277,0.003651947865254684,0.0010932783075374957,0.04604943644471355,12.60955472087554,1.0,0.0010065759352699377,1.0444441150298684,0.9430852265020102,0.04156940000227746,0.042552889513478034,0.17270898917528443
"frozenset({'Delay_Class=Severe', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})",0.0061835138243327425,0.01623041353203316,0.001224154247927548,0.19797064948902987,12.19751111691055,1.0,0.0011237932614775836,1.2266004801959063,0.9237279461282588,0.057770993661090966,0.18473862015748996,0.13669706405144927
"frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})","frozenset({'Delay_Class=Severe', 'Weather_Freezing'})",0.01623041353203316,0.0061835138243327425,0.001224154247927548,0.07542347861386868,12.197511116910547,1.0,0.0011237932614775836,1.074888300955048,0.9331616612579071,0.057770993661090966,0.06967077498983756,0.13669706405144927
"frozenset({'Tier_Name=Tier_4_MegaHub', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Airline=United Air Lines Inc.'})",0.06538960299966458,0.0032470410656955293,0.0025881690545785617,0.039580742745782355,12.189788162504806,1.0,0.002375846328369123,1.0378310840871339,0.9821890734984563,0.039185901781321635,0.03645206302566047,0.4183330756709912
"frozenset({'Weather_Snow', 'Airline=United Air Lines Inc.'})","frozenset({'Tier_Name=Tier_4_MegaHub', 'Weather_Freezing'})",0.0032470410656955293,0.06538960299966458,0.0025881690545785617,0.7970854085962,12.189788162504806,1.0,0.002375846328369123,4.605929965580746,0.920954496983125,0.039185901781321635,0.7828885789682403,0.4183330756709912
frozenset({'Weather_Snow'}),"frozenset({'Tier_Name=Tier_4_MegaHub', 'Delay_Class=OnTime', 'Airline=Skywest Airlines Inc.', 'Weather_Freezing'})",0.0237414047151277,0.006695786812976185,0.0019297462743782644,0.08128189117422595,12.139259125858768,1.0,0.0017707788897651819,1.0811849724575247,0.9399381006699534,0.06769271175311885,0.07508888351730605,0.18474247751152312
"frozenset({'Tier_Name=Tier_4_MegaHub', 'Delay_Class=OnTime', 'Airline=Skywest Airlines Inc.', 'Weather_Freezing'})",frozenset({'Weather_Snow'}),0.006695786812976185,0.0237414047151277,0.0019297462743782644,0.2882030638488203,12.139259125858766,1.0,0.0017707788897651819,1.3715408787282601,0.9238082730673021,0.06769271175311885,0.2708930404413214,0.18474247751152312
"frozenset({'Weather_Snow', 'Delay_Class=OnTime', 'Airline=United Air Lines Inc.'})","frozenset({'Tier_Name=Tier_4_MegaHub', 'Weather_Freezing'})",0.0024309382337438304,0.06538960299966458,0.0019032416502946954,0.7829247258839473,11.97322953448675,1.0,0.0017442835642734805,4.305466851561706,0.9187136812098537,0.02887317384558417,0.7677371503540263,0.406015453670361
"frozenset({'Tier_Name=Tier_4_MegaHub', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Delay_Class=OnTime', 'Airline=United Air Lines Inc.'})",0.06538960299966458,0.0024309382337438304,0.0019032416502946954,0.029106181456774686,11.97322953448675,1.0,0.0017442835642734805,1.027474933626682,0.9806014869274006,0.02887317384558417,0.026740247112115454,0.406015453670361
"frozenset({'Delay_Class=OnTime', 'Airline=Delta Air Lines Inc', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})",0.014421210886961522,0.01623041353203316,0.0027576788538022905,0.19122380744709572,11.781819795884239,1.0,0.0025236166374742464,1.2163681319088975,0.928513761179311,0.09886298972503463,0.17788046746122968,0.18056595767786016
"frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})","frozenset({'Delay_Class=OnTime', 'Airline=Delta Air Lines Inc', 'Weather_Freezing'})",0.01623041353203316,0.014421210886961522,0.0027576788538022905,0.16990810790862457,11.781819795884239,1.0,0.0025236166374742464,1.18731287283137,0.9302213455322103,0.09886298972503463,0.15776201632909723,0.18056595767786016
"frozenset({'Delay_Class=Late', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})",0.013463750059897455,0.01623041353203316,0.0025610654559394316,0.1902193255627725,11.719930930123628,1.0,0.0023425432247753597,1.214859303911712,0.9271582925882834,0.09438897994999916,0.17685941344803374,0.17400677316260926
"frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})","frozenset({'Delay_Class=Late', 'Weather_Freezing'})",0.01623041353203316,0.013463750059897455,0.0025610654559394316,0.157794220762446,11.719930930123626,1.0,0.0023425432247753597,1.1713719785124372,0.9297657476430807,0.09438897994999916,0.1463002203024081,0.17400677316260926
"frozenset({'Tier_Name=Tier_4_MegaHub', 'Delay_Class=Late', 'Weather_Freezing'})",frozenset({'Weather_Snow'}),0.009227652259332024,0.0237414047151277,0.0025610654559394316,0.2775424760235626,11.69022976330951,1.0,0.0023419880290801677,1.3513024127861564,0.9229753778065677,0.08422343364505311,0.2599732002711594,0.19270792555553803
frozenset({'Weather_Snow'}),"frozenset({'Tier_Name=Tier_4_MegaHub', 'Delay_Class=Late', 'Weather_Freezing'})",0.0237414047151277,0.009227652259332024,0.0025610654559394316,0.10787337508751348,11.69022976330951,1.0,0.0023419880290801677,1.1105736787508815,0.9366969841729322,0.08422343364505311,0.09956446912666735,0.19270792555553803
frozenset({'Airline=Hawaiian Airlines Inc.'}),"frozenset({'Delay_Class=Late', 'Tier_Name=Tier_3_Efficient'})",0.011937263405050554,0.012821349849058411,0.0017812005845991663,0.14921347750821645,11.637891428348674,1.0,0.0016281487542426508,1.1603129857531038,0.9251171487354902,0.07751963244159146,0.13816357114115405,0.1440690264838973
"frozenset({'Delay_Class=Late', 'Tier_Name=Tier_3_Efficient'})",frozenset({'Airline=Hawaiian Airlines Inc.'}),0.012821349849058411,0.011937263405050554,0.0017812005845991663,0.13892457545957815,11.637891428348674,1.0,0.0016281487542426508,1.1474752483178858,0.9259456548323259,0.07751963244159146,0.1285215071384534,0.1440690264838973
"frozenset({'Airline=United Air Lines Inc.', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})",0.01381385068762279,0.01623041353203316,0.0025881690545785617,0.18736043360433607,11.543786807067615,1.0,0.0023639645454486833,1.2105853900657624,0.9261672496643517,0.0942657373168843,0.17395335495856495,0.17341229046345896
"frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})","frozenset({'Airline=United Air Lines Inc.', 'Weather_Freezing'})",0.01623041353203316,0.01381385068762279,0.0025881690545785617,0.15946414732258185,11.543786807067615,1.0,0.0023639645454486833,1.1732826698242662,0.9284423162999085,0.0942657373168843,0.14769047074582664,0.17341229046345896
frozenset({'Weather_Snow'}),"frozenset({'Delay_Class=Severe', 'Weather_Freezing'})",0.0237414047151277,0.0061835138243327425,0.0016843164502371938,0.07094426258459637,11.473130747346861,1.0,0.0015375111459721231,1.069705988728325,0.9350389709318075,0.05964166220379335,0.06516368933410559,0.17166625150346684
"frozenset({'Delay_Class=Severe', 'Weather_Freezing'})",frozenset({'Weather_Snow'}),0.0061835138243327425,0.0237414047151277,0.0016843164502371938,0.27238824042233734,11.47313074734686,1.0,0.0015375111459721231,1.341730094977485,0.9185195103889081,0.05964166220379335,0.25469362001842805,0.17166625150346684
"frozenset({'Weather_Snow', 'Airline=Delta Air Lines Inc'})","frozenset({'Tier_Name=Tier_4_MegaHub', 'Weather_Freezing'})",0.0047940425990703915,0.06538960299966458,0.0035857611768652068,0.7479618928627206,11.438544639375733,1.0,0.003272280634548514,3.7082106655057308,0.9169722950642888,0.05384196822455964,0.7303281581863369,0.4013993815676281
"frozenset({'Tier_Name=Tier_4_MegaHub', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Airline=Delta Air Lines Inc'})",0.06538960299966458,0.0047940425990703915,0.0035857611768652068,0.05483687027253553,11.438544639375733,1.0,0.003272280634548514,1.0529462334061792,0.9764242873271349,0.05384196822455964,0.05028389078794957,0.4013993815676281
"frozenset({'Weather_Rain', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Delay_Class=OnTime'})",0.005266034548852365,0.01815207364991135,0.0010932783075374957,0.2076094065459095,11.437228084788176,1.0,0.0009976888605637499,1.239095888392793,0.9173972730948949,0.04897140595759522,0.19295995623302364,0.1339191223917543
"frozenset({'Weather_Snow', 'Delay_Class=OnTime'})","frozenset({'Weather_Rain', 'Weather_Freezing'})",0.01815207364991135,0.005266034548852365,0.0010932783075374957,0.06022883823759909,11.437228084788176,1.0,0.0009976888605637499,1.058485305705351,0.9294374443017044,0.04897140595759522,0.05525377196084696,0.1339191223917543
"frozenset({'Airline=United Air Lines Inc.', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub', 'Delay_Class=OnTime'})",0.01381385068762279,0.012060801907134985,0.0019032416502946954,0.13777777777777778,11.423600092152295,1.0,0.0017366355335765365,1.1458057709839928,0.925243091558303,0.07939631316254693,0.12725173382464125,0.14779084188294175
"frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub', 'Delay_Class=OnTime'})","frozenset({'Airline=United Air Lines Inc.', 'Weather_Freezing'})",0.012060801907134985,0.01381385068762279,0.0019032416502946954,0.15780390598810573,11.423600092152295,1.0,0.0017366355335765365,1.170969749591892,0.9236012938885253,0.07939631316254693,0.14600697383641076,0.14779084188294175
"frozenset({'Weather_Snow', 'Delay_Class=OnTime'})","frozenset({'Tier_Name=Tier_4_MegaHub', 'Airline=Delta Air Lines Inc', 'Weather_Freezing'})",0.01815207364991135,0.01335833053811874,0.0027576788538022905,0.15192087179614094,11.37274387414103,1.0,0.002515197454034499,1.1633839775676154,0.9289325236661143,0.09591017274872016,0.1404385660435311,0.17917987810056352
"frozenset({'Tier_Name=Tier_4_MegaHub', 'Airline=Delta Air Lines Inc', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Delay_Class=OnTime'})",0.01335833053811874,0.01815207364991135,0.0027576788538022905,0.20643888440498612,11.37274387414103,1.0,0.002515197454034499,1.2372681915165373,0.9244191688945961,0.09591017274872016,0.19176779387314102,0.17917987810056352
"frozenset({'Tier_Name=Tier_4_MegaHub', 'Airline=Delta Air Lines Inc', 'Weather_Freezing'})",frozenset({'Weather_Snow'}),0.01335833053811874,0.0237414047151277,0.0035857611768652068,0.2684288404627388,11.306358814215386,1.0,0.00326861564524128,1.334468400725888,0.9238959024619015,0.10699301636663407,0.2506379323361668,0.20973145934280008
